id,title,description,difficulty,category,domain,constraints,example_prompt,expected_outcome,base_points,is_premium,course_name,course_id,total_attempts,success_rate,tags,company_context,created_date
"690569eedf789f69763237f8","Social Media Post Generation","Create a prompt that will help generate engaging social media posts for a fictional brand called 'EcoSip', which sells eco-friendly water bottles. The prompt should encourage creativity while highlighting sustainability and the benefits of using their product.","beginner","marketing",,"The prompt must be no more than 50 words and should include at least one example of a social media post.","Generate a vibrant social media post for EcoSip that showcases their eco-friendly water bottle and encourages followers to share their sustainable habits. Example: 'Stay hydrated, stay green! 🌍💧#EcoSip'","The AI should produce multiple creative social media posts that emphasize environmental sustainability and encourage user engagement using hashtags and calls to action.",100,true,"Enterprise AI Solutions","690b3bb5f786e8921f5d9235",0,0,"auto-generated; daily-2025-11-01",,"2025-11-01T02:01:18.040000"
"690569ea5460226b9dfc8c2f","Multimodal Story Weaving","Create a comprehensive prompt that generates a short story combining visual imagery, character development, and an unexpected twist. The prompt should guide the AI to incorporate at least three distinct sensory elements and challenge the reader's perception of reality.","hard","creative",,"The prompt must be under 150 words, include at least two examples of sensory descriptions, and specify a genre (e.g., fantasy, mystery) for the story.","Write a short story set in a bustling fantasy marketplace, where the protagonist stumbles upon an enchanted artifact that alters reality. Include rich visual details, sounds of the crowd, and the warmth of sunlight filtering through canopies.","The AI should produce a coherent and engaging short story that effectively blends sensory details, develops the protagonist's character, and features a surprising plot twist related to the enchanted artifact.",300,false,"Problem-Solving Frameworks","690b3bb5f786e8921f5d9230",0,0,"auto-generated; daily-2025-11-01",,"2025-11-01T02:01:14.072000"
"690569e1f9a9045c4cd49ff7","Simple Calculator Prompt","Create a prompt that instructs an AI to generate a simple calculator program that can perform basic arithmetic operations (addition, subtraction, multiplication, division). Include requirements for handling user input and output results to the console.","beginner","coding",,"The prompt must be clear and concise, no longer than 100 words, and include examples of valid user input.","Write a Python program that functions as a simple calculator. It should prompt the user to enter two numbers and an operation (e.g., '+', '-', '*', '/') and output the result. For example, if the user inputs '5', '3', and '+', the program should output '8'.","The AI should provide a functioning Python code that implements the described calculator functionality, including prompts for user input and displaying the result correctly.",100,false,"Problem-Solving Frameworks","690b3bb5f786e8921f5d9230",0,0,"auto-generated; daily-2025-11-01",,"2025-11-01T02:01:05.363000"
"690569db5fbf25cd769c5dfc","Narrative Continuity Challenge","Design a series of prompts that will maintain narrative continuity over three distinct phases of a story. The prompts should guide the AI in crafting a coherent narrative that introduces characters, develops conflict, and resolves the story arc while ensuring each phase connects logically to the next. Incorporate varying tones and perspectives to enhance creativity.","expert","creative",,"The total word count for all three prompts must not exceed 150 words. Each prompt must specify a different narrative phase: introduction, development, and conclusion, and include at least one character and one conflict in each.","Phase 1: Introduce a weary traveler lost in a mystical forest who hears a whisper leading them deeper into danger. Phase 2: Describe the traveler discovering an ancient artifact that reveals their destiny but also awakens a guardian. Phase 3: Conclude with the traveler confronting the guardian to reclaim their future and the choices they must make.","The AI should produce a three-part narrative that seamlessly connects the introduction of the traveler, their conflict with the guardian, and eventually their resolution, all while adhering to the tone and structural elements specified in the prompts.",400,false,"Problem-Solving Frameworks","690b3bb5f786e8921f5d9230",0,0,"auto-generated; daily-2025-11-01",,"2025-11-01T02:00:59.830000"
"690569d6b76503ac662ab7af","Multi-Faceted Ethical Dilemma Analysis","Construct a prompt that outlines a complex ethical dilemma involving multiple stakeholders with conflicting interests. The response should analyze the perspectives of each stakeholder, weighing potential outcomes based on moral principles and practical implications, ultimately leading to a reasoned recommendation.","expert","reasoning",,"The prompt must be no longer than 150 words and should explicitly state the values at stake (e.g., privacy, security, fairness). Include a requirement for at least three stakeholders and their potential motivations.","Consider a situation where a tech company decides to implement a surveillance system in public spaces to enhance security. The stakeholders include: 1) City officials who prioritize safety, 2) citizens concerned about privacy, and 3) civil rights organizations advocating for surveillance limits. Analyze the ethical implications of this decision, identifying the values at play and proposing a balanced approach.","The AI should produce a comprehensive analysis addressing each stakeholder's motivations, the ethical principles involved, potential consequences, and a thoughtful recommendation that seeks a balance between safety and privacy.",400,false,"Problem-Solving Frameworks","690b3bb5f786e8921f5d9230",0,0,"auto-generated; daily-2025-11-01",,"2025-11-01T02:00:54.574000"
"690569d1d2fea110a57595ef","Multi-Source Summarization Challenge","In this task, you will be required to summarize a collection of at least three diverse articles on a single topic, synthesizing information across multiple viewpoints and types of content such as reports, opinion pieces, and studies. The goal is to produce a cohesive and comprehensive summary that captures the essence of the subject matter while noting points of divergence and consensus among the sources.","expert","summarization",,"Your summary must not exceed 200 words, should include key statistics and quotes from the sources, and must provide an analysis of differing perspectives on the topic.","Summarize the main findings from the following articles on climate change: ""The Impact of Climate Change on Global Agriculture"", ""Climate Change: A Call to Action"", and ""Navigating the Uncertainties of Climate Policy"". Ensure that your summary includes diversity of thought and highlights key statistics while maintaining coherence.","The AI should produce a concise 200-word summary that effectively integrates information from the three articles, presents contrasting views, and highlights the major trends or statistics relevant to the climate change topic.",400,false,"Problem-Solving Frameworks","690b3bb5f786e8921f5d9230",0,0,"auto-generated; daily-2025-11-01",,"2025-11-01T02:00:49.904000"
"690569cc19d42637e8a68d6a","Create an Engaging Social Media Post","Your task is to create a social media post for a new coffee shop opening in your town. The post should be engaging and invite people to visit the shop for a special opening day promotion. Think about how to highlight the unique aspects of the coffee shop while making it sound appealing to a broad audience.","beginner","marketing",,"The post should be no longer than 50 words and include at least one call-to-action (e.g., visit us, join us).","Write a short social media post announcing the opening of 'Brewed Awakenings', a cozy new coffee shop, offering a buy-one-get-one-free promotion on opening day.","An engaging social media post that clearly states the promotion and encourages potential customers to visit the coffee shop.",100,false,"Problem-Solving Frameworks","690b3bb5f786e8921f5d9230",0,0,"auto-generated; daily-2025-11-01",,"2025-11-01T02:00:44.953000"
"690569c9b13ecccd1b6e4744","Customer Segmentation Analysis","Develop a marketing strategy by segmenting a target audience for a new product launch. Utilize demographic, psychographic, and behavioral criteria to define at least three distinct customer segments. Provide actionable marketing tactics tailored to each segment to maximize engagement and conversion rates.","intermediate","marketing",,"Must include at least three customer segments with specific attributes, and suggest three marketing tactics for each segment. Maximum 250 words.","Segment the target audience for a new eco-friendly water bottle. Consider demographics, lifestyle, and purchase behavior.","A comprehensive breakdown of three distinct customer segments (e.g., eco-conscious millennials, fitness enthusiasts, and busy professionals) along with tailored marketing strategies for each one.",200,false,"AI Communication Skills","690b3bb5f786e8921f5d922f",0,0,"auto-generated; daily-2025-11-01",,"2025-11-01T02:00:41"
"6904187f55d1cde79b468d52","Automated Workflow Optimization through AI Prompt Engineering","Design a comprehensive AI prompt that enables the automation of a multi-step business workflow involving task prioritization, resource allocation, and deadline management. The prompt should effectively generate a complete workflow plan based on minimal initial input data. The challenge is to ensure that the AI not only understands the context but also applies logical decision-making to optimize the tasks at hand.","expert","automation",,"Prompt must be under 150 words, include at least three examples of expected workflows, and focus on decision logic incorporated into the output.","Given the tasks: 'Prepare report', 'Attend meeting', and 'Send follow-up emails', with deadlines 'Monday', 'Tuesday', and 'Wednesday', create an optimized workflow plan detailing task priorities and resource allocations.","The AI should produce a structured workflow plan that prioritizes tasks based on urgency, allocates available resources efficiently, and suggests deadlines while accounting for potential overlaps and conflicts.",400,false,"AI Communication Skills","690b3bb5f786e8921f5d922f",0,0,"auto-generated; daily-2025-10-31",,"2025-10-31T02:01:35.308000"
"6904187b08f04c4d75160b5a","Create an Interactive Story Prompt","Design a prompt that generates an interactive story where the user can make choices for the protagonist at key points. The prompt should establish an engaging setting, introduce a conflict, and offer at least three decision points that influence the story's outcome. This will require careful structuring to maintain narrative coherence and user engagement throughout the story.","hard","creative",,"The prompt must be no longer than 150 words, include at least three distinct branching choices, and provide a brief outline of potential story arcs based on user decisions.","Write a prompt that starts with 'In a futuristic city plagued by crime, you are a detective on a quest to uncover the truth behind a series of mysterious disappearances. You receive a tip-off that might lead to a breakthrough. Do you: A) Investigate the tip, B) Go back to gather more evidence, or C) Follow a suspicious character in the shadows?","The AI should produce a coherent, interactive story that changes based on the user's choices, with an introduction, conflict, and multiple branching paths that lead to different conclusions.",300,false,"AI Communication Skills","690b3bb5f786e8921f5d922f",0,0,"auto-generated; daily-2025-10-31",,"2025-10-31T02:01:31.371000"
"690418761a6cb4b3b5ca8e8a","Interval Merging Algorithm","Create a function that takes a list of intervals and merges all overlapping intervals into a single interval. The function should return a new list of intervals in sorted order. Consider edge cases such as intervals that touch but do not overlap, or intervals that are completely nested within each other.","intermediate","coding",,"The function should handle a maximum of 10,000 intervals and must maintain O(n log n) complexity. Include at least two test cases in your submission.","Write a function called 'merge_intervals' that takes a list of tuples (start, end) where intervals are represented by pairs of integers (start, end).","An array of merged intervals, for example: input [(1, 3), (2, 6), (8, 10), (15, 18)] should output [(1, 6), (8, 10), (15, 18)].",200,false,"AI Communication Skills","690b3bb5f786e8921f5d922f",0,0,"auto-generated; daily-2025-10-31",,"2025-10-31T02:01:26.256000"
"690418714e577d595b1b12d5","Email Response Automation","Create a prompt that helps automate responses to common customer inquiries via email. The responses should be polite, clear, and relevant to the frequently asked questions, such as shipping times or return policies. Your task is to structure the prompt so it captures the essence of the inquiry and provides an appropriate response.","beginner","automation",,"The prompt must be no longer than 100 words and should include at least two example questions and their corresponding automated responses.","'Generate an email response for a customer asking about shipping times: 'What are your shipping times?' and 'How do I return an item?' Include suitable responses for both questions.'","The AI should generate polite and informative email responses addressing the shipping and return inquiries effectively.",100,true,"Automation & Workflows","690b3bb5f786e8921f5d923c",0,0,"auto-generated; daily-2025-10-31",,"2025-10-31T02:01:21.068000"
"6904186cd41e101f3a252afd","Automated Email Response Generator","Create a prompt for an AI that generates context-specific email responses based on the initial email content provided. The prompt should guide the AI to analyze the tone and intent of the email and produce a suitable reply that maintains professionalism and clarity.","intermediate","automation",,"Prompt must be under 150 words, include at least two example emails to demonstrate various tones (formal, informal), and ensure the AI response is concise with a maximum of 100 words.","""Analyze the following email: 'Hi team, can we discuss the project deadline? I think we might need more time to avoid rushing our work.' Generate a respectful and concise response acknowledging the request while suggesting a follow-up meeting to discuss further details.""","An AI-generated response that addresses the email's request, recognizes the concern about the deadline, and proposes a meeting to discuss it further, all while keeping the tone appropriate.",200,true,"Automation & Workflows","690b3bb5f786e8921f5d923c",0,0,"auto-generated; daily-2025-10-31",,"2025-10-31T02:01:16.755000"
"69041864e48b7a1065ca2e5b","Multimodal AI Storytelling Challenge","Create a narrative-driven prompt that guides an AI to generate a multi-layered story incorporating themes of adventure and friendship. The prompt should include character descriptions, a setting, and a conflict to be resolved through the storyline. The challenge is to ensure the AI delivers a cohesive, engaging story that balances all elements effectively.","intermediate","creative",,"The prompt must be no longer than 150 words and include at least three character archetypes, a detailed setting description, and a central conflict.","Write a story about a brave young explorer named Sam, a wise old sage named Elara, and a mischievous creature named Pippin. They embark on a journey through a magical forest to find a lost treasure, while facing challenges that test their friendship and courage.","The AI should produce a well-structured story that features the specified characters, setting, and conflict, creating an engaging narrative arc with a resolution.",200,false,"AI Communication Skills","690b3bb5f786e8921f5d922f",0,0,"auto-generated; daily-2025-10-31",,"2025-10-31T02:01:08.057000"
"6904185ee11c1f293e514131","Dynamic API-based Data Aggregator","Develop an API-based data aggregation system that fetches and consolidates real-time data from at least three different public APIs. The system must handle various data types and formats, ensuring consistency and providing endpoints for retrieving aggregated data in a standardized format. Include error handling for API failures and rate limiting considerations.","expert","coding",,"The solution must be delivered in Python, include comprehensive unit tests, and documentation of the API endpoints (max 1000 words).","Create a Python function that fetches weather data from OpenWeatherMap, cryptocurrency prices from CoinGecko, and COVID-19 statistics from a public health API, aggregating these into a single JSON response.","A fully functional Python program with defined API endpoints, clear documentation, and meaningful test cases covering possible edge cases.",400,true,"Product Design Intelligence","690b3bb5f786e8921f5d9237",0,0,"auto-generated; daily-2025-10-31",,"2025-10-31T02:01:02.279000"
"690418592390ce8fe46ba169","Data Transformation Pipeline","Create a Python function that takes a list of dictionaries (representing user profiles) and transforms them into a specific format. Each profile should include first name, last name, and age. The output should be a list of formatted strings, e.g., 'John Doe, Age: 30'. The function should also handle missing fields gracefully.","intermediate","coding",,"Function must accept a list of at least 5 user profiles, must handle potential missing keys, output must be a list of strings, max 200 words.","Transform this list: [{'first_name': 'John', 'last_name': 'Doe', 'age': 30}, {'first_name': 'Jane', 'age': 25}, {'first_name': 'Alice', 'last_name': 'Smith'}]. Expected output: ['John Doe, Age: 30', 'Jane, Age: 25', 'Alice, Age: N/A'].","A list of formatted strings based on provided user profiles, properly handling missing first name, last name, or age fields.",200,false,"AI Communication Skills","690b3bb5f786e8921f5d922f",0,0,"auto-generated; daily-2025-10-31",,"2025-10-31T02:00:57.668000"
"690418530559c7f8845b918b","Dynamic Prompt Generator for Automated Reporting","Create an automation system that can generate customizable reports based on varying datasets and user inputs. The system should allow users to specify parameters such as date ranges, data types, and report formats, and then automatically create a detailed report using AI insights that incorporate visual data representations such as charts or graphs.","expert","automation",,"The prompt must not exceed 150 words, include at least three specific user input examples, and require advanced natural language processing capabilities to interpret and format the responses.","Generate a report summarizing sales data for the last quarter, including comparisons with the previous quarter and visual charts displaying sales trends. The user specifies a date range from January 1, 2023 to March 31, 2023, with a focus on product categories 'Electronics' and 'Home Appliances'.","An AI-generated report containing a textual summary, comparative analysis, and visualizations (charts/graphs) that meet the specified parameters and are tailored to user insights.",400,true,"Product Design Intelligence","690b3bb5f786e8921f5d9237",0,0,"auto-generated; daily-2025-10-31",,"2025-10-31T02:00:51.645000"
"6904184b2d2fb68e7ab64507","Multi-Article Summarization Challenge","In this challenge, you are required to create a summary that synthesizes information from three distinct articles on climate change, identifying common themes, contrasting viewpoints, and emerging trends. The summary should reflect a comprehensive understanding of the materials while maintaining coherence and logical flow.","hard","summarization",,"The summary must be a maximum of 250 words, integrate key points from all three articles, and highlight at least two contrasting perspectives on the subject.","Summarize the following three articles on climate change, ensuring to capture the main ideas and differences in opinions: 1. Article A discusses the effects of climate change on polar bears. 2. Article B presents economic implications of climate policy. 3. Article C explores technological solutions to climate challenges.","A cohesive summary that encapsulates the main arguments from all three articles, clearly delineates differing viewpoints, and provides insights into the overarching narrative of climate change.",300,false,"Data Analysis Prompting","690b3bb5f786e8921f5d922e",0,0,"auto-generated; daily-2025-10-31",,"2025-10-31T02:00:43.630000"
"6902c6f9894f9a31bc43ea67","Multi-Language Code Translator","Create a program that can take code snippets in one programming language (Python, Java, or JavaScript) and translate them into another specified language. The challenge requires handling variable naming conventions, syntax differences, and ensuring that the translated code maintains the same functionality as the original. The program should also include error handling for unsupported code constructs.","hard","coding",,"The translator must support at least two languages and handle basic constructs such as loops, conditionals, and functions. The prompt should not exceed 150 words and include at least one code example for each supported language.","Translate the following Python code snippet into Java: 'def add(a, b): return a + b'.","The AI should produce a Java equivalent of the provided Python function, maintaining the original functionality and handling variable naming and syntax appropriately.",300,true,"Code Generation Expert","690b3bb5f786e8921f5d9236",0,0,"auto-generated; daily-2025-10-30",,"2025-10-30T02:01:29.797000"
"6902c6f4c35db794a928f854","Multi-Language Code Translator","Create a program that takes a code snippet written in one programming language and translates it into another programming language of your choice. The program must correctly interpret language-specific syntax and semantic rules, providing accurate translations while maintaining the original code functionality.","hard","coding",,"The program must support at least two different programming languages. Input code snippet should not exceed 50 lines. Include comments explaining each step of the transformation process.","Translate the following Python code to Java:

```python
def add(a, b):
    return a + b

result = add(5, 10)
print(result)
```","The AI should produce a Java code equivalent to the provided Python snippet that functions identically and includes comments that explain the translation process.",300,true,"Code Generation Expert","690b3bb5f786e8921f5d9236",0,0,"auto-generated; daily-2025-10-30",,"2025-10-30T02:01:24.771000"
"6902c6efea963a3707bc0175","Persona-Driven Campaign Design","Create a marketing campaign for a high-end coffee brand targeting a specific persona: a 30-45 year old urban professional who values sustainability and premium quality. The campaign should include a detailed content strategy, social media engagement plan, and a proposed budget allocation, highlighting how each part addresses the persona's pain points and desires.","expert","marketing",,"Must include at least three different marketing channels, a sample social media post, and a budget breakdown. Maximum 500 words.","Design a campaign for ""EcoBrews"" aimed at eco-conscious urban professionals. Include content themes, channel strategies, and budget recommendations.","A comprehensive marketing campaign proposal that outlines the strategy, execution plan, and how the campaign aligns with the target persona's lifestyle, including a creative social media post example.",400,true,"Product Design Intelligence","690b3bb5f786e8921f5d9237",0,0,"auto-generated; daily-2025-10-30",,"2025-10-30T02:01:19.319000"
"6902c6ea201edba28e3ad290","Craft a Compelling Social Media Ad","Create a short and engaging social media advertisement for a fictional product of your choice. Highlight the product's unique features and benefits in a way that will attract potential customers. Use a tone that fits the target audience you choose for the product.","beginner","marketing",,"The ad must be no longer than 50 words and should include a catchy call to action. You must specify the product and target audience in your prompt.","Write a 50-word social media ad for a new eco-friendly water bottle targeting young professionals, including a call to action.","A 50-word advertisement that clearly describes the product, its benefits, and effectively targets young professionals with a strong call to action.",100,false,"Summarization Mastery","690b3bb5f786e8921f5d922c",0,0,"auto-generated; daily-2025-10-30",,"2025-10-30T02:01:14.416000"
"6902c6e6bbc42ed018f45418","Summarize a Short Article","Your task is to read a short article provided to you and write a concise summary. The summary should capture the main ideas and key points without including personal opinions or irrelevant details. Aim for clarity and brevity in your writing.","beginner","summarization",,"The summary must be no longer than 100 words and should restate the main points in your own words.","Please summarize the following article about the benefits of daily exercise in no more than 100 words.","A clear, concise summary of the article that includes the main ideas and key points, adhering to the 100-word limit.",100,true,"Automation & Workflows","690b3bb5f786e8921f5d923c",0,0,"auto-generated; daily-2025-10-30",,"2025-10-30T02:01:10.111000"
"6902c6e24caf3201560beb27","Multi-Document Summarization with Temporal Context","Create a comprehensive summary from a set of at least three related documents that span various time periods, ensuring the summary captures not only the main themes and insights but also the evolution of ideas over time. The challenge is to maintain coherence and temporal context while integrating facts from all sources.","expert","summarization",,"The summary must not exceed 250 words, should highlight the chronological development of key concepts, and must reference specific events or changes from each document.","You are given three documents discussing the climate change policies from 2000, 2010, and 2020. Summarize their key points and discuss how the approaches have changed over time.","An integrated summary that clearly outlines the main ideas of climate change policies from each document, linking them together to reflect the progression and shifts in strategy over the two decades.",400,false,"Data Analysis Prompting","690b3bb5f786e8921f5d922e",0,0,"auto-generated; daily-2025-10-30",,"2025-10-30T02:01:06.439000"
"6902c6da2510c4b57dcc8735","Simple Text Summarization Challenge","In this challenge, you will create a summarization prompt that takes a short article or paragraph and produces a concise summary. The goal is to capture the main idea and key points of the text in your summary while ensuring clarity and brevity.","beginner","summarization",,"The input text must be under 200 words. The summary should effectively communicate the main idea in no more than 50 words.","""Given the following text, please summarize it in one or two sentences: [Insert your text here]""","The AI should generate a clear and coherent summary that reflects the essence of the input text without adding unnecessary details.",100,false,"Summarization Mastery","690b3bb5f786e8921f5d922c",0,0,"auto-generated; daily-2025-10-30",,"2025-10-30T02:00:58.836000"
"6902c6d69cbee875e2141b05","Custom Code Interpreter","Create a code interpreter that can execute a simplified programming language defined by user input. The interpreter should allow for basic arithmetic operations, variable assignment, and function definitions. Additionally, it must handle syntax errors gracefully and provide meaningful error messages back to the user.","expert","coding",,"The interpreter must be implemented in Python with a maximum of 200 lines of code. It must include at least three different arithmetic operations, allow variables, and support user-defined functions. Include at least two examples of code snippets that the interpreter can handle.","Create a simple interpreter for the following language: 'let x = 10; let y = 20; func add(a, b) { return a + b; } add(x, y);'. How would you implement it?","A functioning Python script that implements the interpreter with error handling, including examples of code execution and proper error reporting.",400,true,"Code Generation Expert","690b3bb5f786e8921f5d9236",0,0,"auto-generated; daily-2025-10-30",,"2025-10-30T02:00:54.931000"
"6902c6d1acd275445a2ac27a","Craft an Engaging Social Media Post","Your task is to create an engaging social media post for a new eco-friendly product. The post should highlight the product's key benefits and appeal to environmentally conscious consumers. Keep in mind the importance of using a relaxed and inviting tone to connect with the audience.","beginner","marketing",,"The post must be no more than 150 words and include a call-to-action. Use at least 2 emojis to enhance engagement.","Create a social media post promoting a new biodegradable phone case that is sustainable and stylish. Emphasize its environmental benefits and encourage followers to make a purchase.","A creative social media post that effectively promotes the product, includes a clear call-to-action, and uses emojis to enhance appeal.",100,true,"Automation & Workflows","690b3bb5f786e8921f5d923c",0,0,"auto-generated; daily-2025-10-30",,"2025-10-30T02:00:49.326000"
"6902c6cce77b37d291ba6be7","Social Media Campaign Prompt Design","Create a marketing prompt aimed at generating engaging content ideas for a specific product's social media campaign. Your prompt should encourage the generation of at least five creative post ideas that highlight the product’s features and appeal to the target audience. Remember, the goal is to spark creativity while providing enough context for relevance.","beginner","marketing",,"Max 100 words; must specify the product and target audience.","Generate five creative social media post ideas for promoting an eco-friendly water bottle aimed at environmentally-conscious college students.","A list of five engaging and creative post ideas that effectively highlight the eco-friendly features of the water bottle and resonate with college students.",100,true,"Product Design Intelligence","690b3bb5f786e8921f5d9237",0,0,"auto-generated; daily-2025-10-30",,"2025-10-30T02:00:44.693000"
"6901756c9736ab480251aeeb","Automate Daily Task Reminders","Create a prompt that generates a daily task reminder for users based on their input. The user should specify their tasks for the day and the preferred time for reminders. Your goal is to develop a prompt that clearly requests this information and structures the reminders in a helpful way.","beginner","automation",,"The prompt must request a list of tasks (max 5) and a specific time (using 24-hour format) for reminders. Ensure it is clear and concise (max 100 words).","Please list your tasks for today (up to 5) and specify a time (HH:MM) for your reminder. For example: '1. Buy groceries, 2. Attend meeting, time: 14:00.'","The AI should output a structured reminder list formatted as 'Reminder: [Task] at [Time]', e.g., 'Reminder: Buy groceries at 14:00'.",100,true,"Automation & Workflows","690b3bb5f786e8921f5d923c",0,0,"auto-generated; daily-2025-10-29",,"2025-10-29T02:01:16.435000"
"690175687a416d57e99df0d3","Sustainable Packaging Innovation","Design a sustainable packaging solution for a new eco-friendly product. Your packaging should minimize waste, be made from renewable materials, and offer innovative ways to enhance user experience while being functional. Consider the entire lifecycle of the packaging, including production, usage, and disposal.","hard","product_design",,"The design must include at least two sustainable materials, user interaction features, and an illustration. The description should be no more than 150 words and detail the environmental impact and usability benefits.","Create a sustainable packaging design for a reusable water bottle that incorporates renewable materials and enhances the user experience while being easy to recycle.","A comprehensive design proposal that includes a description of the packaging, an illustrated concept, and a breakdown of its sustainability features and user benefits.",300,true,"Product Design Intelligence","690b3bb5f786e8921f5d9237",0,0,"auto-generated; daily-2025-10-29",,"2025-10-29T02:01:12.092000"
"6901756357bfe13acf84efe7","Summarize a News Article Successfully","Your task is to summarize a recent news article of your choice. The summary should capture the main points while keeping it concise and under 100 words. Focus on the who, what, when, where, and why to ensure all essential information is distilled into the summary.","beginner","summarization",,"The summary must be under 100 words and should cover all essential aspects of the news article (who, what, when, where, why).","Summarize the following article: [Insert News Article Link or Text Here]","A clear, concise summary that highlights the main points of the news article with no more than 100 words.",100,true,"Automation & Workflows","690b3bb5f786e8921f5d923c",0,0,"auto-generated; daily-2025-10-29",,"2025-10-29T02:01:07.796000"
"69017560df82d65a704f2630","Summarizing Daily News Articles","In this challenge, you will summarize a recent daily news article in your own words. The summary should capture the main points of the article while omitting unnecessary details, providing a clear understanding of the news event. Your summary should be concise and accurate, ideally capturing the essence of the article in a straightforward manner.","beginner","summarization",,"The summary must be between 50 to 100 words and must include the main idea and at least two key supporting details from the original article.","Summarize the following article: 'Today, a major breakthrough in renewable energy was announced, showing a way to harness solar power more efficiently. Scientists unveiled a new technology that can increase energy capture by 30%, making solar panels more viable for widespread use. This development is expected to accelerate the transition to cleaner energy.'","A summary that reads something like: 'A new solar energy technology was announced that increases energy capture by 30%, which could hasten the shift towards renewable energy sources.'",100,false,"Summarization Mastery","690b3bb5f786e8921f5d922c",0,0,"auto-generated; daily-2025-10-29",,"2025-10-29T02:01:04.634000"
"6901755c0a9bbccf79fce71c","Multi-layered Narrative Construction","Create a prompt that generates a multi-layered narrative intertwining three distinct genres (such as fantasy, thriller, and historical fiction) while maintaining a consistent tone and character arc. The narrative should be set in a fictional universe that adheres to internal logical rules and incorporate elements such as symbolism or recurring motifs.","expert","creative",,"The prompt must be no more than 150 words and include specific character traits, setting details, and a central conflict that transcends the genres.","Generate a story featuring a time-traveling detective who must solve a mystery involving a dragon in a war-torn medieval city, while reflecting on their own troubled past as a former royal guard.","An engaging, cohesive narrative that elegantly balances elements from the three specified genres, showcases nuanced character development, and utilizes symbolic motifs effectively.",400,false,"Summarization Mastery","690b3bb5f786e8921f5d922c",0,0,"auto-generated; daily-2025-10-29",,"2025-10-29T02:01:00.322000"
"690175593f17c187f72921b4","Develop a Multi-Channel Marketing Campaign Prompt","Design a series of prompts that each target a different digital marketing channel (e.g., social media, email, SEO) aimed at promoting a new product launch. Each prompt should specify target audience segments, unique value propositions, and key performance indicators to measure effectiveness across channels.","expert","marketing",,"Each prompt must be under 150 words and include at least one persona, one key message, and one call-to-action. Prompts must cover at least three different channels and suggest tailored content strategies for each.","Create a social media post prompt for a new eco-friendly cleaning product targeting environmentally conscious young parents, focusing on the product's safety and sustainability features. Include a specific hashtag for engagement.","The AI should produce a comprehensive set of prompts that elaborate on the unique strategies tailored to each channel, complete with suggested content types and measurement criteria for campaign success.",400,true,"Product Design Intelligence","690b3bb5f786e8921f5d9237",0,0,"auto-generated; daily-2025-10-29",,"2025-10-29T02:00:57.354000"
"690175558cce99f02d0e60f9","Create a Comprehensive Multi-Channel Marketing Campaign","Design a detailed marketing campaign that effectively uses at least three different channels (e.g., social media, email, and website). The campaign should target a specific audience segment and include strategic messaging, key performance indicators, and a timeline for execution. Provide rationale for channel selection and how they complement each other.","hard","marketing",,"The campaign plan must be between 300-500 words and include examples of messaging for each channel.","Develop a multi-channel marketing campaign for a new sustainable product aimed at environmentally conscious consumers, incorporating social media, email newsletters, and blog content.","A structured marketing campaign plan outlining the use of three channels, targeted messaging, KPIs for measuring success, and a coherent timeline for rollout and evaluation.",300,true,"Automation & Workflows","690b3bb5f786e8921f5d9234",0,0,"auto-generated; daily-2025-10-29",,"2025-10-29T02:00:53.984000"
"6901755257bfe13acf84ef73","Dynamic Code Refactoring Tool","Develop an AI-driven tool that refactors given code snippets based on specified coding standards (e.g., clean code principles, performance optimizations). The tool should handle various programming languages and intelligently suggest improvements while preserving functionality. It should also explain the reasons behind each suggested change.","expert","coding",,"Max 200 words for code comments, must support at least 3 programming languages, must include unit tests to validate refactoring results.","Refactor the following JavaScript function to adhere to clean coding principles and optimize performance: 'function example(data){ for(let i=0;i<data.length;i++){ console.log(data[i]); }}'. Please provide explanations for each change.","The AI should output a refactored version of the provided code, along with a detailed explanation of each modification, and accompanying unit tests to verify that the refactored function behaves identically to the original.",400,true,"Code Generation Expert","690b3bb5f786e8921f5d9236",0,0,"auto-generated; daily-2025-10-29",,"2025-10-29T02:00:50.808000"
"6901754ef563d1c9512c6564","Multi-Channel Content Strategy Development","Create a comprehensive content strategy for an upcoming product launch targeting millennials across three different platforms: Instagram, TikTok, and email. Your strategy should include specific themes for each platform, types of content (e.g., videos, infographics, carousel posts), and engagement tactics to enhance visibility and interaction. Demonstrate an understanding of each platform's unique audience behaviors and preferences.","hard","marketing",,"The strategy must be no more than 500 words and should include at least one example for each platform. Consider the use of influencers or partnerships as part of the engagement tactics.","Develop a marketing content strategy for our new eco-friendly skincare line launching next quarter. Focus on Instagram, TikTok, and email with specific themes and examples for each platform.","A detailed content strategy document outlining themes, content types, and engagement tactics for Instagram, TikTok, and email that effectively resonates with millennial audiences.",300,false,"Marketing Prompts Pro","690b3bb5f786e8921f5d922d",0,0,"auto-generated; daily-2025-10-29",,"2025-10-29T02:00:46.944000"
